,PLAYER_ID,LEAGUE_ID,ORGANIZATION_ID,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
0,203101.0,00,0.0,135.0,57.0,15.9,1.9,3.5,0.556,0.0,0.0,1.0,0.9,1.5,0.625,1.9,3.0,4.8,0.3,0.5,0.6,1.0,2.3,4.8
0,1627751.0,00,0.0,70.0,70.0,26.9,5.1,7.7,0.658,0.0,0.0,0.0,3.1,5.2,0.607,2.8,5.2,8.0,1.3,0.5,1.7,1.8,2.4,13.3
0,202347.0,00,0.0,136.0,102.0,27.3,4.8,9.5,0.503,0.4,1.2,0.327,3.1,4.1,0.768,2.4,3.2,5.6,1.7,0.8,0.3,1.9,2.5,13.1
0,203490.0,00,0.0,64.0,39.0,32.5,4.6,9.2,0.498,0.9,2.4,0.355,2.8,3.8,0.751,1.9,5.3,7.1,2.1,1.5,0.9,1.3,2.0,12.8
0,1626171.0,00,0.0,70.0,70.0,28.5,5.9,11.2,0.526,0.3,0.9,0.365,2.9,3.9,0.737,3.1,4.7,7.9,1.3,1.1,1.5,1.4,2.0,15.0
0,203939.0,00,0.0,136.0,107.0,26.2,3.8,8.2,0.464,0.2,0.8,0.289,3.0,4.1,0.722,1.7,4.6,6.3,1.8,0.9,0.9,2.1,2.9,10.8
0,1626181.0,00,0.0,141.0,83.0,25.2,3.6,7.7,0.461,0.8,2.5,0.314,1.8,2.5,0.746,0.4,2.6,3.0,1.5,1.1,0.4,1.3,2.0,9.8
0,1627816.0,00,0.0,112.0,62.0,22.1,3.2,5.8,0.551,0.3,0.9,0.302,2.0,2.9,0.686,1.8,3.5,5.3,0.5,0.4,0.7,1.3,2.7,8.6
0,1627752.0,00,0.0,129.0,42.0,20.2,3.6,7.9,0.46,1.0,2.7,0.376,2.0,2.8,0.718,1.6,2.7,4.2,1.1,0.9,0.5,1.7,2.1,10.2
0,1627753.0,00,0.0,42.0,40.0,34.2,5.5,9.0,0.603,0.2,0.4,0.6,4.7,6.2,0.758,2.9,6.8,9.8,1.5,1.1,3.2,1.7,2.6,15.8
0,1628397.0,00,0.0,65.0,65.0,30.6,4.8,8.8,0.544,0.1,0.3,0.409,3.5,5.2,0.666,2.9,6.6,9.5,1.2,0.6,1.1,1.8,3.1,13.2
0,203944.0,00,0.0,40.0,40.0,30.8,4.9,9.8,0.5,0.1,0.5,0.167,5.1,7.2,0.706,3.5,6.9,10.4,1.4,0.5,0.8,2.5,2.3,15.0
0,2216.0,00,0.0,33.0,8.0,19.8,4.2,7.1,0.587,0.0,0.0,0.0,2.4,3.8,0.635,3.1,3.6,6.7,1.0,0.7,0.7,1.6,1.8,10.8
0,200755.0,00,0.0,139.0,134.0,34.0,5.9,13.7,0.433,3.3,8.1,0.406,4.8,5.2,0.912,0.5,2.2,2.7,2.2,1.1,0.1,2.1,1.6,19.9
0,1628432.0,00,0.0,131.0,131.0,28.1,3.3,7.8,0.43,1.5,3.9,0.395,2.0,2.6,0.777,0.7,3.0,3.6,1.6,0.9,0.4,1.4,1.9,10.3
0,203186.0,00,0.0,67.0,54.0,24.7,4.1,7.1,0.574,0.0,0.0,,2.0,4.1,0.5,2.1,4.2,6.3,0.5,0.5,1.7,1.4,2.4,10.2
0,1627781.0,00,0.0,37.0,37.0,34.4,4.1,11.1,0.369,2.1,6.1,0.353,3.1,4.2,0.72,0.5,3.8,4.3,2.1,1.2,0.3,2.1,2.5,13.4
0,203085.0,00,0.0,34.0,33.0,33.2,5.1,11.8,0.433,1.7,4.7,0.365,3.6,5.4,0.658,0.6,2.8,3.4,2.1,1.0,0.0,2.3,2.2,15.5
0,203460.0,00,0.0,105.0,65.0,28.3,3.6,7.1,0.516,0.5,1.4,0.35,1.9,3.2,0.582,2.9,7.0,10.0,1.1,1.6,1.4,1.7,2.6,9.6
0,1628421.0,00,0.0,105.0,105.0,23.0,3.2,7.1,0.45,1.0,2.8,0.336,1.6,2.2,0.714,1.4,3.5,4.9,0.6,0.6,0.6,0.9,2.1,8.9
0,203922.0,00,0.0,76.0,76.0,33.0,4.6,8.8,0.525,0.7,2.4,0.313,2.1,2.9,0.718,1.8,3.1,4.9,1.1,1.0,0.3,1.0,1.3,12.0
0,200765.0,00,0.0,68.0,62.0,28.1,3.7,7.4,0.493,0.4,1.5,0.283,1.9,3.3,0.577,0.8,3.7,4.5,4.2,2.3,0.2,2.2,2.0,9.6
0,201565.0,00,0.0,40.0,39.0,29.2,5.2,10.9,0.477,0.9,2.6,0.337,3.7,5.1,0.712,1.4,3.2,4.5,4.7,1.2,0.4,2.7,1.7,14.9
0,203082.0,00,0.0,69.0,39.0,24.4,4.6,10.1,0.453,1.7,4.6,0.364,1.4,1.8,0.764,1.1,3.5,4.7,1.2,0.9,0.7,1.4,2.4,12.3
0,1626179.0,00,0.0,73.0,45.0,26.8,4.2,10.3,0.408,1.2,3.5,0.331,2.4,3.1,0.772,1.0,3.3,4.3,2.4,1.5,0.1,1.4,1.6,12.0
0,1626156.0,00,0.0,35.0,35.0,33.9,6.6,14.7,0.449,2.7,6.6,0.411,3.4,4.5,0.756,1.0,4.7,5.7,5.0,1.6,0.3,2.9,2.1,19.3
0,1627734.0,00,0.0,74.0,32.0,26.6,5.2,8.2,0.632,0.1,0.2,0.357,3.1,4.2,0.729,2.6,6.8,9.4,1.3,0.5,0.6,2.1,3.0,13.5
0,203960.0,00,0.0,66.0,65.0,30.3,5.8,12.4,0.469,0.0,0.2,0.077,2.2,3.7,0.607,2.1,4.2,6.4,1.1,0.9,1.0,1.8,2.8,13.9
0,203118.0,00,0.0,130.0,106.0,26.6,4.5,8.6,0.521,0.1,0.3,0.364,2.7,3.5,0.775,2.6,4.7,7.3,1.0,0.7,0.4,1.6,2.0,11.8
0,1627782.0,00,0.0,109.0,108.0,29.5,3.9,8.9,0.436,1.5,4.1,0.366,1.8,2.8,0.632,0.9,2.1,3.0,2.6,0.7,0.4,1.9,2.0,11.0
0,201196.0,00,0.0,97.0,94.0,29.2,3.2,7.6,0.417,0.3,0.8,0.313,2.2,3.0,0.74,1.0,3.2,4.2,4.9,1.2,0.1,2.6,1.3,8.8
0,202697.0,00,0.0,92.0,91.0,31.3,4.2,10.6,0.396,1.2,4.0,0.305,3.1,4.1,0.738,1.1,3.4,4.5,4.2,2.3,0.2,3.0,2.7,12.7
0,1627783.0,00,0.0,68.0,61.0,32.7,6.5,11.8,0.551,0.0,0.3,0.176,3.5,5.0,0.711,3.6,6.1,9.7,1.5,0.9,2.6,2.0,1.9,16.5
0,1627732.0,00,0.0,33.0,32.0,34.9,6.5,11.7,0.56,0.0,0.1,0.333,6.0,9.0,0.67,3.1,8.6,11.8,4.8,2.0,0.8,3.4,2.8,19.2
0,203613.0,00,0.0,30.0,29.0,30.1,5.1,10.0,0.512,1.1,2.8,0.386,3.4,4.7,0.716,1.4,3.6,5.0,2.2,0.7,0.4,3.3,2.5,14.7
0,1628424.0,00,0.0,37.0,37.0,23.5,3.0,7.6,0.395,0.9,2.6,0.327,1.9,2.4,0.775,0.4,1.3,1.6,2.0,0.6,0.1,1.2,1.9,8.7
0,202713.0,00,0.0,148.0,147.0,33.0,5.5,12.7,0.433,1.8,5.0,0.363,3.4,4.3,0.773,2.4,4.4,6.9,2.0,1.1,0.7,2.1,2.6,16.2
0,203935.0,00,0.0,64.0,64.0,33.1,4.9,11.9,0.413,1.4,4.6,0.295,5.5,7.3,0.751,1.5,4.4,5.9,4.5,2.9,0.6,3.0,2.9,16.6
0,202397.0,00,0.0,121.0,91.0,30.3,3.8,8.9,0.425,0.5,1.8,0.301,1.1,2.3,0.484,0.6,3.1,3.7,5.1,1.3,0.2,2.9,1.9,9.2
0,201160.0,00,0.0,87.0,70.0,27.9,5.2,9.6,0.548,0.1,0.3,0.308,4.1,5.5,0.751,2.6,5.3,7.9,2.0,0.5,1.7,3.1,3.3,14.7
0,1628372.0,00,0.0,32.0,32.0,34.8,6.0,13.1,0.455,1.7,4.8,0.359,4.5,6.3,0.715,0.8,3.8,4.6,6.2,1.9,0.4,3.4,2.1,18.1
0,203503.0,00,0.0,104.0,77.0,24.8,3.0,7.1,0.421,1.6,4.2,0.38,1.6,1.9,0.821,0.4,2.0,2.4,2.0,0.5,0.3,1.5,1.2,9.2
0,201578.0,00,0.0,69.0,36.0,15.4,4.0,6.2,0.633,0.0,0.0,,1.6,2.3,0.688,1.9,3.6,5.4,0.5,0.3,0.9,1.1,1.7,9.5
0,203917.0,00,0.0,75.0,69.0,32.9,4.3,9.2,0.467,2.3,5.2,0.441,3.2,3.9,0.832,0.5,2.5,2.9,2.3,0.6,0.3,1.5,1.0,14.1
0,202362.0,00,0.0,34.0,32.0,28.2,4.8,10.8,0.44,0.5,2.1,0.219,2.3,3.5,0.664,1.9,3.5,5.4,2.5,0.9,0.2,2.4,1.9,12.3
0,1628410.0,00,0.0,58.0,58.0,26.6,3.5,8.2,0.429,0.6,2.2,0.285,3.7,5.1,0.73,0.5,3.0,3.5,3.8,1.2,0.4,2.2,2.3,11.4
0,1628403.0,00,0.0,69.0,69.0,29.2,5.1,10.2,0.501,0.9,2.3,0.376,3.3,4.4,0.76,2.2,8.2,10.4,2.4,0.4,0.5,3.0,2.5,14.4
0,1628369.0,00,0.0,29.0,29.0,33.3,5.7,12.6,0.452,1.4,4.0,0.342,4.1,4.8,0.849,1.3,6.0,7.3,2.1,1.3,1.1,2.6,3.0,16.8
0,1627819.0,00,0.0,92.0,92.0,30.8,4.5,11.1,0.404,0.4,1.3,0.292,4.3,5.4,0.792,0.4,2.7,3.1,4.5,1.0,0.1,2.3,2.5,13.6
0,201952.0,00,0.0,61.0,52.0,30.9,5.2,11.2,0.462,1.3,3.0,0.421,4.8,5.9,0.812,0.5,2.5,3.0,3.0,1.9,0.6,3.0,2.3,16.4
0,202066.0,00,0.0,134.0,131.0,33.1,2.2,5.9,0.371,0.8,3.0,0.278,1.5,1.9,0.783,0.8,2.9,3.7,3.6,1.4,0.8,2.2,2.6,6.7
0,1891.0,00,0.0,129.0,47.0,25.1,3.8,8.6,0.443,1.5,4.0,0.374,2.3,2.9,0.784,0.4,1.9,2.3,3.8,1.9,0.1,2.4,1.5,11.3
0,202738.0,00,0.0,105.0,104.0,30.4,5.3,12.4,0.426,1.6,4.8,0.325,4.3,6.0,0.713,0.7,2.8,3.5,4.0,1.2,0.1,2.7,2.0,16.4
0,202498.0,00,0.0,140.0,101.0,19.7,1.7,3.2,0.525,0.0,0.0,,1.3,2.1,0.6,1.8,1.8,3.6,0.5,0.6,0.2,1.2,2.8,4.6
0,202691.0,00,0.0,98.0,96.0,34.4,6.1,14.4,0.424,2.5,6.3,0.39,3.2,3.9,0.827,0.9,3.9,4.8,2.6,1.3,0.8,2.9,2.5,17.9
0,202684.0,00,0.0,36.0,34.0,30.9,4.8,8.8,0.546,0.0,0.0,,3.5,7.3,0.487,3.8,4.0,7.8,1.3,0.9,2.4,1.8,2.8,13.1
0,1628414.0,00,0.0,132.0,132.0,31.9,4.5,11.5,0.392,1.4,4.0,0.339,4.3,5.6,0.771,1.6,3.6,5.2,3.0,1.5,0.6,2.5,2.4,14.7
0,201229.0,00,0.0,124.0,93.0,21.5,2.9,5.8,0.491,0.2,0.5,0.333,2.2,3.3,0.671,1.8,3.1,4.9,1.1,0.6,1.1,1.4,2.3,8.1
0,1626157.0,00,0.0,39.0,39.0,21.1,3.7,6.6,0.566,0.1,0.2,0.25,2.8,3.4,0.813,2.4,4.3,6.7,1.1,0.5,2.3,1.4,2.9,10.3
0,200782.0,00,0.0,87.0,69.0,28.9,5.0,9.6,0.526,0.0,0.0,0.5,3.3,4.7,0.711,3.1,5.1,8.2,2.0,1.3,0.3,2.2,2.5,13.4
0,202323.0,00,0.0,101.0,94.0,32.8,5.3,10.6,0.502,0.5,1.5,0.362,3.8,5.0,0.759,1.5,5.3,6.8,4.1,1.6,0.7,3.5,2.7,15.0
0,1626167.0,00,0.0,34.0,7.0,22.2,3.4,7.6,0.455,0.5,1.8,0.274,2.8,3.3,0.839,1.3,5.2,6.5,0.6,0.3,2.6,1.4,2.4,10.1
0,202327.0,00,0.0,103.0,67.0,27.2,3.3,7.0,0.472,0.1,0.4,0.289,1.6,2.5,0.649,2.5,3.8,6.3,1.5,0.8,2.8,1.5,2.2,8.4
0,1627755.0,00,0.0,72.0,35.0,30.1,3.6,8.4,0.427,1.2,3.3,0.371,2.9,3.4,0.846,0.5,1.9,2.4,5.3,1.2,0.1,1.5,1.7,11.3
0,1627756.0,00,0.0,144.0,117.0,29.0,4.0,9.1,0.443,1.8,4.5,0.408,1.5,2.0,0.779,1.1,4.9,5.9,4.4,0.9,0.3,2.2,2.1,11.4
0,1626173.0,00,0.0,23.0,23.0,32.2,6.3,14.3,0.439,2.3,6.1,0.383,3.0,4.3,0.694,0.6,4.2,4.8,1.6,0.8,0.3,2.2,2.3,17.8
0,203943.0,00,0.0,30.0,29.0,26.5,3.8,7.2,0.523,0.5,1.1,0.485,3.2,4.5,0.716,2.4,6.6,9.0,0.6,0.9,1.4,2.1,2.7,11.3
0,202696.0,00,0.0,87.0,67.0,27.7,4.2,8.3,0.509,0.4,1.4,0.303,2.2,2.9,0.746,2.4,5.5,8.0,1.1,0.5,1.1,1.5,2.4,11.1
0,2548.0,00,0.0,65.0,65.0,30.7,7.3,14.8,0.494,0.5,1.5,0.333,4.6,6.2,0.745,2.2,4.3,6.5,3.9,2.3,1.2,3.1,2.4,19.7
0,203079.0,00,0.0,71.0,0.0,20.4,3.5,7.7,0.453,1.0,2.8,0.348,1.8,2.3,0.753,0.4,1.5,1.9,2.0,1.5,0.2,1.1,1.6,9.7
0,202689.0,00,0.0,111.0,77.0,32.9,5.2,12.2,0.428,1.1,3.5,0.326,4.5,5.8,0.783,1.0,3.4,4.4,4.1,1.7,0.3,2.3,1.5,16.1
0,202322.0,00,0.0,37.0,37.0,34.8,5.5,11.8,0.461,1.0,3.1,0.325,4.7,6.3,0.754,0.8,3.5,4.3,6.5,1.8,0.5,4.0,1.9,16.6
0,203933.0,00,0.0,70.0,49.0,31.2,7.5,13.6,0.555,0.6,2.0,0.315,2.8,4.3,0.654,2.7,3.0,5.7,1.0,1.5,0.5,1.7,2.5,18.5
0,2561.0,00,0.0,126.0,126.0,33.4,5.8,10.8,0.531,0.1,0.4,0.321,5.3,6.9,0.757,3.5,6.8,10.4,2.1,1.4,1.8,2.5,2.8,16.9
0,201566.0,00,0.0,75.0,35.0,21.9,3.1,6.6,0.464,0.5,1.3,0.354,1.7,2.4,0.685,0.9,1.5,2.4,2.5,1.0,0.1,1.6,1.7,8.3
0,1628401.0,00,0.0,34.0,34.0,32.8,6.0,11.9,0.507,1.7,4.2,0.396,4.4,5.4,0.813,1.0,3.1,4.1,4.4,1.2,1.4,2.4,2.1,18.1
0,1627785.0,00,0.0,56.0,51.0,30.5,5.1,13.6,0.375,2.1,5.8,0.359,3.5,4.6,0.757,0.7,3.0,3.7,4.5,1.3,1.1,3.4,2.3,15.8
0,202355.0,00,0.0,34.0,23.0,26.1,4.9,9.4,0.524,0.1,0.1,0.6,3.2,5.5,0.588,2.7,6.2,8.9,0.3,0.6,5.4,1.9,2.4,13.1
0,203952.0,00,0.0,35.0,35.0,32.8,5.4,12.1,0.448,1.2,3.6,0.341,5.0,6.5,0.775,2.2,3.7,5.9,1.5,1.2,1.0,2.3,2.7,17.1
0,203912.0,00,0.0,131.0,84.0,28.5,4.9,11.3,0.433,2.3,5.9,0.389,2.3,2.7,0.84,0.8,2.5,3.4,1.6,0.9,0.7,1.4,1.9,14.4
0,1626210.0,00,0.0,112.0,101.0,27.0,5.7,11.6,0.492,0.0,0.0,0.0,4.1,5.8,0.706,3.6,6.4,10.0,1.0,1.0,1.9,1.8,2.8,15.5
0,101107.0,00,0.0,36.0,0.0,22.2,3.5,6.9,0.506,0.5,1.2,0.432,3.8,4.5,0.847,1.8,4.8,6.6,0.7,1.1,0.5,1.6,2.6,11.3
0,1627786.0,00,0.0,99.0,94.0,25.1,4.2,8.0,0.522,0.4,1.2,0.322,2.6,3.6,0.705,1.7,4.2,5.9,1.6,1.0,0.6,2.2,2.0,11.3
0,1628391.0,00,0.0,69.0,69.0,19.4,2.8,5.3,0.525,0.7,2.0,0.363,0.8,1.0,0.817,0.9,2.4,3.3,0.8,0.4,1.0,0.8,1.4,7.1
0,1626159.0,00,0.0,39.0,39.0,29.1,4.4,9.1,0.486,1.2,2.8,0.418,2.6,4.0,0.641,1.3,5.2,6.5,2.1,1.3,0.9,1.8,2.8,12.6
0,203481.0,00,0.0,117.0,77.0,19.8,2.8,4.9,0.568,0.0,0.0,1.0,2.4,3.3,0.726,1.6,3.8,5.4,0.6,0.5,2.7,1.2,1.8,8.0
0,203489.0,00,0.0,128.0,109.0,33.0,6.1,13.5,0.451,1.2,3.6,0.343,5.1,6.3,0.803,0.9,3.8,4.7,5.2,1.5,0.2,2.2,1.8,18.5
0,201148.0,00,0.0,37.0,37.0,27.4,6.2,9.5,0.646,0.0,0.0,,2.4,4.2,0.567,2.1,4.1,6.2,1.0,1.0,1.8,1.6,1.5,14.7
0,1626153.0,00,0.0,68.0,68.0,34.8,5.0,9.3,0.535,0.6,1.9,0.299,4.5,5.5,0.814,1.1,4.7,5.8,5.2,2.3,1.1,2.2,1.6,15.0
0,1627824.0,00,0.0,34.0,17.0,28.7,4.3,7.9,0.539,0.8,1.8,0.426,2.2,2.9,0.765,2.6,4.3,6.8,1.1,1.1,0.4,2.5,1.6,11.5
0,1626202.0,00,0.0,132.0,115.0,32.8,5.9,13.0,0.453,2.2,5.6,0.39,3.5,3.9,0.886,0.6,3.0,3.6,2.7,1.0,0.1,1.7,1.5,17.5
0,201156.0,00,0.0,96.0,90.0,31.1,5.8,11.9,0.484,1.0,2.7,0.368,3.0,3.9,0.764,1.7,3.3,5.1,1.4,0.8,0.3,2.1,2.5,15.5
0,201152.0,00,0.0,31.0,31.0,29.6,5.7,11.9,0.478,1.3,3.0,0.419,1.7,2.3,0.743,2.3,2.5,4.9,2.0,1.3,0.4,2.2,2.0,14.4
0,203469.0,00,0.0,72.0,72.0,29.0,5.5,9.4,0.591,0.0,0.0,0.0,5.0,6.6,0.756,2.6,4.7,7.3,1.3,1.2,1.2,2.0,2.5,16.1
0,203092.0,00,0.0,117.0,76.0,23.1,4.7,8.6,0.542,0.0,0.0,0.0,3.5,4.5,0.777,2.7,4.0,6.7,0.6,0.7,1.1,1.4,2.3,12.8
0,1627835.0,00,0.0,60.0,14.0,18.1,2.3,4.6,0.495,0.8,1.9,0.417,1.6,1.9,0.839,0.7,2.9,3.6,1.4,0.4,0.5,0.9,2.3,6.9
0,1627790.0,00,0.0,54.0,43.0,26.6,5.2,7.9,0.653,0.0,0.0,0.0,4.0,5.6,0.724,2.7,5.9,8.5,0.7,0.2,1.3,2.3,2.4,14.4
0,1627826.0,00,0.0,20.0,11.0,19.9,4.4,8.2,0.534,0.0,0.0,,1.3,1.7,0.765,1.8,2.9,4.7,0.6,0.6,1.3,1.2,2.5,10.0
